title,link,summary
Thế giới trải qua ngày nóng nhất lịch sử,https://vnexpress.net/the-gioi-trai-qua-ngay-nong-nhat-lich-su-4773451.html,"Nhiệt độ không khí bề mặt trung bình toàn cầu hôm 21/7 đạt 17,09 độ C, theo Cơ quan Biến đổi Khí hậu Copernicus (C3S) của Liên minh châu Âu (EU)."
Thủ tướng Nguyễn Xuân Phúc quyết ứng phó biến đổi khí hậu,https://vnexpress.net/thu-tuong-nguyen-xuan-phuc-quyet-ung-pho-bien-doi-khi-hau-3389568.html,"Năng lực dự báo yếu, nhận thức chưa đầy đủ, đúng mức là một số nguyên nhân Thủ tướng Nguyễn Xuân Phúc chỉ ra, khiến việc ứng phó với biến đổi khí hậu chưa đạt hiệu quả cao."
'Bảo vệ nguồn nước sạch cần giải pháp lâu dài',https://vnexpress.net/bao-ve-nguon-nuoc-sach-can-giai-phap-lau-dai-4716799.html,"Số phận nguồn nước ngọt đang ở thế mất cân bằng, khi biến đổi khí hậu và mất đa dạng sinh học trở thành vấn đề hàng đầu trong thập kỷ này."
Biến đổi khí hậu đã tác động khắp Việt Nam,https://vnexpress.net/bien-doi-khi-hau-da-tac-dong-khap-viet-nam-2179954.html,"Thời tiết diễn biến khôn lường, phức tạp, song nhiều người còn thờ ơ cho rằng tác động của biến đổi khí hậu còn lâu mới chạm đến chúng ta, giáo sư Đặng Hùng Võ cảnh báo."
Việt Nam điều hành thảo luận về tác động biến đổi khí hậu đến nhân quyền,https://vnexpress.net/viet-nam-dieu-hanh-thao-luan-ve-tac-dong-bien-doi-khi-hau-den-nhan-quyen-3364788.html,"Việt Nam hôm qua điều hành phiên thảo luận về tác động của biến đổi khí hậu đến quyền hưởng thụ sức khỏe tốt nhất của con người, tại Hội đồng Nhân quyền Liên Hợp Quốc"
Bin Laden nói về biến đổi khí hậu,https://vnexpress.net/bin-laden-noi-ve-bien-doi-khi-hau-2176516.html,Trùm tổ chức khủng bố Al-Qaeda vừa xuất hiện trong một video và bày tỏ lo ngại về hiện tượng biến đổi khí hậu và lũ lụt ở Pakistan.>Bin Laden đứng sau mưu đồ khủng bố châu Âu
Hồ nước lớn nhất Trung Đông biến thành bãi muối,https://vnexpress.net/ho-nuoc-lon-nhat-trung-dong-bien-thanh-bai-muoi-4665741.html,"Ảnh vệ tinh hé lộ, hồ nước mặn Urmia ngập nước vào tháng 9/2020, nhưng đến tháng 9 năm nay, hồ gần như biến thành một bãi muối khổng lồ."
Tháng 1 nóng nhất lịch sử khiến các nhà khoa học bất ngờ,https://vnexpress.net/thang-1-nong-nhat-lich-su-khien-cac-nha-khoa-hoc-bat-ngo-4846762.html,"Tháng trước là tháng 1 nóng nhất từng ghi nhận với nhiệt độ không khí bề mặt trung bình đạt 13,23 độ C, bất chấp La Nina đang diễn ra."
'Rừng ma' ngày càng lan rộng ở Mỹ,https://vnexpress.net/rung-ma-ngay-cang-lan-rong-o-my-4810462.html,NASA hé lộ ảnh vệ tinh năm 2024 và năm 2005 cho thấy sự phát triển của những khu rừng toàn cây chết ven biển Bắc Carolina.
Việt Nam đứng thứ 7 toàn cầu về thiệt hại do biến đổi khí hậu,https://vnexpress.net/viet-nam-dung-thu-7-toan-cau-ve-thiet-hai-do-bien-doi-khi-hau-3331856.html,Trung bình mỗi năm Việt Nam có 392 người chết và thiệt hại hơn 1% GDP do các thảm họa liên quan đến biến đổi khí hậu.
Đầu bếp phục vụ hội nghị biến đổi khí hậu bị phạt vì phá rừng,https://vnexpress.net/dau-bep-phuc-vu-hoi-nghi-bien-doi-khi-hau-bi-phat-vi-pha-rung-3330576.html,"Marc Veyrat, một trong 5 đầu bếp hàng đầu của Pháp phục vụ lãnh đạo quốc tế tại hội nghị biến đổi khí hậu toàn cầu vừa qua, bị phạt hơn 100.000 USD vì phá hoại rừng và đầm lầy quanh nhà hàng của mình."
Đại biểu các nước vỗ tay mừng thoả thuận lịch sử về biến đổi khí hậu,https://video.vnexpress.net/the-gioi/dai-bieu-cac-nuoc-vo-tay-mung-thoa-thuan-lich-su-ve-bien-doi-khi-hau-3327055.html,Tải ứng dụngApp store
10 cây cầu sập liên tiếp ở bang Ấn Độ,https://vnexpress.net/10-cay-cau-sap-lien-tiep-o-bang-an-do-4766429.html,"10 cây cầu ở bang Bihar bị sập trong hơn hai tuần qua, nguyên nhân có thể do hoạt động nạo vét khơi thông dòng chảy trước mùa mưa lũ."
Gần 200 nước đạt thỏa thuận lịch sử về biến đổi khí hậu,https://vnexpress.net/gan-200-nuoc-dat-thoa-thuan-lich-su-ve-bien-doi-khi-hau-3327053.html,"Các đại diện từ 195 nước hôm qua thông qua một thỏa thuận lịch sử nhằm ngăn chặn ấm lên toàn cầu, đang đe dọa nhân loại với những hiện tượng nước biển dâng, hạn hán, lũ lụt và bão ngày càng nghiêm trọng."
Đưa băng Bắc Cực đến Paris để 'sờ thấy' biến đổi khí hậu,https://vnexpress.net/dua-bang-bac-cuc-den-paris-de-so-thay-bien-doi-khi-hau-3324769.html,"Cuộc trưng bày 12 tảng băng từ Bắc Cực ở Pháp mang một ý nghĩa đặc biệt, trong khi lãnh đạo toàn cầu đang thảo luận biện pháp nhằm hạn chế sự tăng nhiệt độ trái đất."
Mối liên hệ giữa khủng bố và biến đổi khí hậu,https://vnexpress.net/moi-lien-he-giua-khung-bo-va-bien-doi-khi-hau-3322535.html,"Những hệ lụy của tình trạng biến đối khí hậu đẩy một số quốc gia châu Phi và Trung Đông vào tình cảnh bất ổn chính trị, một trong những nguyên nhân gián tiếp dẫn đến chủ nghĩa khủng bố toàn cầu."
Pháp hỗ trợ Việt Nam chống biến đổi khí hậu,https://vnexpress.net/phap-ho-tro-viet-nam-chong-bien-doi-khi-hau-2162441.html,Cơ quan Phát triển Pháp (AFD) vừa duyệt cấp một khoản vay 20 triệu euro cho Việt Nam trong khuôn khổ Chương trình Hỗ trợ chống Biến đổi khí hậu.
Khai mạc hội nghị về biến đổi khí hậu toàn cầu tại Paris,https://vnexpress.net/khai-mac-hoi-nghi-ve-bien-doi-khi-hau-toan-cau-tai-paris-3320362.html,"Hội nghị thượng đỉnh về biến đổi khí hậu toàn cầu của Liên Hợp Quốc (COP21) hôm nay khai mạc tại Paris, quy tụ lãnh đạo của 147 quốc gia, diễn ra trong hai tuần."
Việt Nam cam kết ứng phó tích cực với biến đổi khí hậu,https://vnexpress.net/viet-nam-cam-ket-ung-pho-tich-cuc-voi-bien-doi-khi-hau-3320933.html,Thủ tướng Nguyễn Tấn Dũng khẳng định Việt Nam sẽ thực hiện nghiêm túc các nghĩa vụ của mình liên quan đến biến đổi khí hậu và đẩy mạnh khả năng ứng phó.
Lốc xoáy hình thành trong bão Milton,https://vnexpress.net/loc-xoay-hinh-thanh-trong-bao-milton-4802295.html,"Bão Milton đổ bộ vào bang Florida kèm theo 19 cơn lốc xoáy dữ dội trước đó được cho là hình thành bởi gió đứt, sự bất ổn do nhiệt và độ ẩm trong khí quyển."
Chu kỳ nước của Trái Đất ngày càng thất thường,https://vnexpress.net/chu-ky-nuoc-cua-trai-dat-ngay-cang-that-thuong-4801486.html,"Liên Hợp Quốc hôm 7/10 cho biết, biến đổi khí hậu khiến chu kỳ nước trở nên khó đoán, lũ lụt và hạn hán ngày càng dữ dội."
Núi Phú Sĩ có tuyết trở lại,https://vnexpress.net/nui-phu-si-co-tuyet-tro-lai-4812655.html,"Nhật BảnTheo ảnh chụp của chính quyền và người dân địa phương, tuyết đã phủ trên núi Phú Sĩ hôm nay sau thời gian dài kỷ lục không có tuyết."
Đề xuất xây 2 hồ trữ nước ngọt tại miền Tây,https://vnexpress.net/de-xuat-xay-2-ho-tru-nuoc-ngot-tai-mien-tay-4764434.html,"Các nhà khoa học đề xuất xây hai hồ chứa dung tích 1 tỷ và 1,5 tỷ m3 nước tại Đồng Tháp và Hậu Giang, cung cấp nước ngọt cho các tỉnh Tây Nam Bộ."
5.500 sông băng Everest có thể biến mất vì biến đổi khí hậu,https://vnexpress.net/5-500-song-bang-everest-co-the-bien-mat-vi-bien-doi-khi-hau-3225679.html,"Các nhà khoa học dự đoán khoảng 5.500 sông băng trên nóc nhà của thế giới sẽ biến mất hoặc rút đi nghiêm trọng vào cuối thế kỷ 21, ảnh hưởng đến ngành nông nghiệp và thủy điện."
Các loài chim nhỏ dần vì biến đổi khí hậu,https://vnexpress.net/cac-loai-chim-nho-dan-vi-bien-doi-khi-hau-2157364.html,Trọng lượng và độ dài cánh của hàng trăm loài chim đang giảm dần vì hiện tượng ấm lên toàn cầu.
Bệnh dị ứng tăng vì biến đổi khí hậu,https://vnexpress.net/benh-di-ung-tang-vi-bien-doi-khi-hau-2156533.html,"Lượng phấn hoa của thực vật tăng lên trong mấy thập kỷ qua do hiệu ứng nhà kính, khiến số người bị dị ứng phấn tăng lên."
Triển lãm tranh biếm họa về biến đổi khí hậu tại Hà Nội,https://vnexpress.net/trien-lam-tranh-biem-hoa-ve-bien-doi-khi-hau-tai-ha-noi-3287633.html,"Qua những bức tranh biếm họa về biến đổi khí hậu, người dân các nước có thể giữ được tinh thần lạc quan để tìm ra những giải pháp tích cực, họa sĩ nổi tiếng người Thụy Điển Magnus Bard cho biết."
Dự án tái tạo vùng ven biển lớn nhất thế giới,https://vnexpress.net/du-an-tai-tao-vung-ven-bien-lon-nhat-the-gioi-4741367.html,"UAEDự án Dubai Mangroves sẽ bao phủ vùng ven biển Dubai bằng rừng đước khổng lồ để ngăn xói mòn, lũ lụt và giảm lượng khí CO2."
Châu Âu tuần hành chống biến đổi khí hậu,https://vnexpress.net/chau-au-tuan-hanh-chong-bien-doi-khi-hau-2150388.html,"Hàng chục nghìn người tại Anh, Pháp, Bỉ xuống đường nhằm kêu gọi các nhà lãnh đạo thế giới ký kết thỏa thuận về cắt giảm khí thải trong hội nghị khí hậu tại Đan Mạch."
Thi thể hiện sự biến đổi khí hậu bằng phim,https://vnexpress.net/thi-the-hien-su-bien-doi-khi-hau-bang-phim-2150040.html,"Những đoạn phim dài không quá 2 phút, thể hiện bằng các hình thức nghệ thuật: nhảy múa, lời nói, thơ, nhạc... về đề tài biến đổi khí hậu toàn cầu, đều được tham gia cuộc thi thường niên do Cục Văn hóa và giáo dục Mỹ tổ chức."
Biến đổi khí hậu làm tăng nguy cơ chiến tranh,https://vnexpress.net/bien-doi-khi-hau-lam-tang-nguy-co-chien-tranh-2149582.html,Những cuộc nội chiến và xung đột vũ trang tại châu Phi sẽ tăng lên trong khoảng thời gian từ nay tới năm 2030 do tình trạng ấm lên toàn cầu.>Biến đổi khí hậu đáng sợ hơn đại chiến thế giới
Cách Australia thúc đẩy kinh tế xanh,https://vnexpress.net/cach-australia-thuc-day-kinh-te-xanh-4695851.html,"Theo UNEP, kinh tế xanh (Green Economy) là nền kinh tế nhằm cải thiện đời sống con người và tài sản xã hội đồng thời chú trọng giảm thiểu hiểm họa môi trường và sự khan hiếm tài nguyên. Với bề dày thành tựu trong lĩnh vực môi trường, Australia chú trọng phát triển kinh tế xanh từ sớm, cùng cam kết giảm lượng khí thải xuống 43% so với năm 2005 vào năm 2030, và đạt mức phát thải ròng bằng 0 vào năm 2050."
Chống biến đổi khí hậu bằng bao cao su,https://vnexpress.net/chong-bien-doi-khi-hau-bang-bao-cao-su-2149247.html,Quỹ Dân số Liên Hợp Quốc khẳng định cuộc chiến chống tình trạng ấm lên toàn cầu sẽ hiệu quả hơn nếu các nước thúc đẩy việc phát bao cao su miễn phí.
Ngày 'Hành động vì biến đổi khí hậu quốc tế',https://vnexpress.net/ngay-hanh-dong-vi-bien-doi-khi-hau-quoc-te-2147411.html,"Hôm nay, chương trình này sẽ nối liền cả thế giới cùng tham gia chống lại biến đổi khí hậu - vấn đề nghiêm trọng mà Việt Nam cũng như các nước trong khu vực đang phải chịu ảnh hưởng nặng nề.>Vựa lúa Việt Nam có nguy cơ ngập vì trái đất ấm lên"
Pháp thúc giục ASEAN đưa ra cam kết về biến đổi khí hậu,https://vnexpress.net/phap-thuc-giuc-asean-dua-ra-cam-ket-ve-bien-doi-khi-hau-3247275.html,"Với vai trò là nước chủ nhà Hội nghị các bên tham gia Công ước khung của Liên Hợp Quốc về biến đổi khí hậu (COP21) tháng 12 tới, Pháp lạc quan về một thỏa thuận ràng buộc và hối thúc các nước đưa ra cam kết của mình."
Lãnh đạo thế giới họp về biến đổi khí hậu,https://vnexpress.net/lanh-dao-the-gioi-hop-ve-bien-doi-khi-hau-2145218.html,Khoảng 100 nhà lãnh đạo trên khắp thế giới đã tới trụ sở Liên Hợp Quốc hôm qua để thảo luận về các biện pháp ngăn chặn tình trạng ấm lên của trái đất. Đây là hội nghị cấp cao nhất về biến đổi khí hậu từng được tổ chức.
Hàng triệu người Nepal đói vì biến đổi khí hậu,https://vnexpress.net/hang-trieu-nguoi-nepal-doi-vi-bien-doi-khi-hau-2143503.html,"Hơn 3,4 triệu người tại Nepal đang đối mặt với tình trạng thiếu lương thực nghiêm trọng do tình trạng ấm lên toàn cầu."
Trái đất nghiêng hơn vì biến đổi khí hậu,https://vnexpress.net/trai-dat-nghieng-hon-vi-bien-doi-khi-hau-2142733.html,Sự ấm lên của các đại dương có thể khiến trái đất nghiêng thêm và xoay nhanh hơn trong thế kỷ tới.
Pháp mong Việt Nam nêu cam kết cụ thể về biến đổi khí hậu,https://vnexpress.net/phap-mong-viet-nam-neu-cam-ket-cu-the-ve-bien-doi-khi-hau-3235228.html,Đại sứ Pháp tại Việt Nam Jean Noel Poirier cho biết ông trông đợi Việt Nam sẽ nêu những cam kết cụ thể trong nỗ lực chung trên toàn cầu tại hội nghị Biến đổi khí hậu LHQ (COP 21) cuối năm nay tại Paris.
Gấu Bắc Cực ăn thịt cá heo do biến đổi khí hậu,https://vnexpress.net/gau-bac-cuc-an-thit-ca-heo-do-bien-doi-khi-hau-3233376.html,"Các nhà khoa học Na Uy lần đầu tiên phát hiện gấu Bắc Cực ăn thịt cá heo, do thức ăn trong môi trường sinh sống của chúng đang ngày càng suy giảm."
Sự kiện tẩy trắng san hô toàn cầu lớn nhất lịch sử,https://vnexpress.net/su-kien-tay-trang-san-ho-toan-cau-lon-nhat-lich-su-4806041.html,"Đầu năm 2023 đến ngày 10/10/2024, khoảng 77% diện tích rạn san hô trên thế giới đã trải qua mức căng thẳng nhiệt độ dẫn đến hiện tượng tẩy trắng."
2024 trở thành năm nóng nhất lịch sử,https://vnexpress.net/2024-tro-thanh-nam-nong-nhat-lich-su-4838040.html,"Năm 2024 phá vỡ kỷ lục nóng nhất của năm 2023 với nhiệt độ không khí bề mặt trung bình toàn cầu là 15,10 độ C."
Nền văn minh trỗi dậy nhờ biến đổi khí hậu,https://vnexpress.net/nen-van-minh-troi-day-nho-bien-doi-khi-hau-2133691.html,"Trình độ xây dựng, nghệ thuật chiến tranh và kỹ thuật canh tác của người Inca khiến cả thế giới ngưỡng mộ suốt hàng nghìn năm qua. Nhưng họ sẽ không có những thành tựu ấy nếu khí hậu không trở nên ấm hơn."
G8 đặt mục tiêu mới chống biến đổi khí hậu,https://vnexpress.net/g8-dat-muc-tieu-moi-chong-bien-doi-khi-hau-2129726.html,Lãnh đạo các nước công nghiệp phát triển đang dự hội nghị tại Italy hôm qua đồng ý cắt giảm 80% lượng khí thải carbon gây ra tình trạng ấm lên toàn cầu vào năm 2050.
Pháp cho Việt Nam vay thêm 20 triệu euro ứng phó biến đổi khí hậu,https://vnexpress.net/phap-cho-viet-nam-vay-them-20-trieu-euro-ung-pho-bien-doi-khi-hau-3220538.html,Đại sứ Pháp Jean-Noel Poirier cùng đại diện Bộ Tài chính Việt Nam hôm qua ký khoản tín dụng mới trị giá 20 triệu euro để Việt Nam tiếp tục thúc đẩy nỗ lực ứng phó với biến đổi khí hậu (BĐKH).
Tháo chạy ồ ạt do biến đổi khí hậu,https://vnexpress.net/thao-chay-o-at-do-bien-doi-khi-hau-2133445.html,"Tình trạng ấm lên của địa cầu đang buộc hàng trăm triệu người rời bỏ nơi sinh sống của họ. Nếu tình hình đó tiếp diễn, chúng ta sẽ phải chứng kiến những cuộc di cư lớn nhất trong lịch sử nhân loại."
Động vật nhỏ dần vì biến đổi khí hậu,https://vnexpress.net/dong-vat-nho-dan-vi-bien-doi-khi-hau-2129314.html,Kích thước cơ thể một giống cừu hoang ở Scotland giảm dần theo thời gian do tình trạng ấm lên toàn cầu.
"Bão đang mạnh lên, gây mưa nhiều hơn và dịch lên hướng bắc",https://vnexpress.net/bao-dang-manh-len-gay-mua-nhieu-hon-va-dich-len-huong-bac-4793679.html,"Nhiều nghiên cứu cho thấy biến đổi khí hậu đang làm tăng nhiệt độ đại dương và không khí, do đó khiến bão thay đổi."
Tăng trưởng châu Á thúc đẩy biến đổi khí hậu,https://vnexpress.net/tang-truong-chau-a-thuc-day-bien-doi-khi-hau-2133097.html,"Tốc độ phát triển kinh tế nhanh chóng của châu Á trong những năm gần đây góp phần đáng kể vào quá trình thay đổi khí hậu và ô nhiễm môi trường, theo cảnh báo của Ngân hàng phát triển châu Á (ADB)."
Gió có thể suy yếu vì biến đổi khí hậu,https://vnexpress.net/gio-co-the-suy-yeu-vi-bien-doi-khi-hau-2132546.html,"Tình trạng ấm lên toàn cầu khiến tốc độ gió giảm dần theo thời gian, các chuyên gia khí tượng Mỹ cảnh báo."
Trợ cấp nông nghiệp để chống biến đổi khí hậu,https://vnexpress.net/tro-cap-nong-nghiep-de-chong-bien-doi-khi-hau-2141570.html,"Nếu tất cả nông dân tại các nước nghèo được hỗ trợ trong hoạt động sản xuất nông nghiệp, lượng khí thải gây biến đổi khí hậu sẽ giảm xuống đáng kể. Ngoài ra, biện pháp này còn giúp hàng trăm triệu người thoát cảnh đói nghèo."
"Những loài động, thực vật bị đe doạ do biến đổi khí hậu",https://vnexpress.net/nhung-loai-dong-thuc-vat-bi-de-doa-do-bien-doi-khi-hau-3174108.html,"Hải cẩu, gấu Bắc Cực, chim hải âu nằm trong số những loài có nguy cơ bị đe dọa dưới tác động của tình trạng biến đổi khí hậu."
Việt Nam ủng hộ thiết lập thị trường điện ASEAN,https://vnexpress.net/viet-nam-ung-ho-thiet-lap-thi-truong-dien-asean-4803150.html,"LàoThủ tướng Phạm Minh Chính tán thành ý tưởng thiết lập thị trường điện ASEAN, kết nối điện qua cáp ngầm, tiến tới đàm phán hiệp định liên chính phủ về nội dung này."
Đôi tình nhân đạp xe từ TP HCM đến Paris chống biến đổi khí hậu,https://vnexpress.net/doi-tinh-nhan-dap-xe-tu-tp-hcm-den-paris-chong-bien-doi-khi-hau-3161719.html,Cô gái Kim Ngân và chàng trai Scotland Simon đạp xe từ TP HCM đến Paris kêu gọi cộng đồng chung tay chống tình trạng biến đổi khí hậu đang đe dọa trái đất.
Gần một nửa nhà tại Mỹ có nguy cơ ảnh hưởng bởi bão lũ,https://vnexpress.net/gan-mot-nua-nha-tai-my-co-nguy-co-anh-huong-boi-bao-lu-4803475.html,"Gần 45% nhà tại Mỹ có nguy cơ chịu ảnh hưởng bởi thời tiết khắc nghiệt như nắng nóng, gió, lũ lụt và cháy rừng."
Thách thức đạo đức của biến đổi khí hậu,https://vnexpress.net/thach-thuc-dao-duc-cua-bien-doi-khi-hau-2124041.html,"Chiến dịch Giờ Trái đất là thông điệp gửi tới các nhà lãnh đạo thế giới về sự cấp bách phải có một thỏa thuận toàn cầu chống lại sự biến đổi khí hậu, cuộc khủng hoảng nghiêm trọng không chỉ về về môi trường, kinh tế mà còn đang đặt ra những thách thức về đạo đức."
Người Canada đón Giáng sinh không có tuyết,https://vnexpress.net/nguoi-canada-don-giang-sinh-khong-co-tuyet-4692661.html,"Nhiều vùng tại Canada sẽ không có tuyết rơi trong mùa Giáng sinh năm nay do khí hậu ấm bất thường, theo các chuyên gia khí tượng."
"UNICEF: Giáo dục bền vững cần tổ chức, chính phủ, doanh nghiệp chung tay",https://vnexpress.net/unicef-giao-duc-ben-vung-can-to-chuc-chinh-phu-doanh-nghiep-chung-tay-4800262.html,"Nâng cao nhận thức về năng lượng tái tạo, biến đổi khí hậu thuận lợi hơn khi tổ chức, chính phủ, doanh nghiệp cùng chung tay, theo chuyên gia giáo dục UNICEF Việt Nam."
Bão tuyết Juno và mối liên hệ với biến đổi khí hậu,https://vnexpress.net/bao-tuyet-juno-va-moi-lien-he-voi-bien-doi-khi-hau-3139957.html,"Juno là trận bão tuyết lịch sử, ""một thế kỷ mới xuất hiện một lần"" ở Mỹ, tuy nhiên, tác động của nó khớp với dự đoán của nhiều người về tình trạng biến đổi khí hậu hiện nay."
Dành 3.000 tỷ đồng ứng phó với biến đổi khí hậu,https://vnexpress.net/danh-3-000-ty-dong-ung-pho-voi-bien-doi-khi-hau-3135101.html,Thủ tướng Nguyễn Tấn Dũng đồng ý phân bổ 3.000 tỷ đồng kế hoạch vốn đầu tư phát triển nguồn ngân sách nhà nước năm 2015 cho 16 dự án nhằm ứng phó với biến đổi khí hậu.
Chính quyền Biden chạy đua rót 74 tỷ USD cho khí hậu trước thềm Trump 2.0,https://vnexpress.net/chinh-quyen-biden-chay-dua-rot-74-ty-usd-cho-khi-hau-truoc-them-trump-2-0-4839279.html,"MỹChính quyền sắp mãn nhiệm của Tổng thống Biden đẩy nhanh phân bổ tiền cho năng lượng tái tạo, xe điện... trước khi ông Donald Trump nhậm chức."
Rắn lục đuôi đỏ nhiều bất thường do biến đổi khí hậu,https://vnexpress.net/ran-luc-duoi-do-nhieu-bat-thuong-do-bien-doi-khi-hau-3134610.html,"Các trận lũ cuốn rắn lục đuôi đỏ từ thượng nguồn về đồng bằng, gặp thời tiết nắng ấm kéo dài, thức ăn dồi dào nên loài bò sát này sinh sôi nảy nở nhiều bất thường."
Việt Nam tìm cách loại trừ các chất làm suy giảm tầng ozone,https://vnexpress.net/viet-nam-tim-cach-loai-tru-cac-chat-lam-suy-giam-tang-ozone-4653657.html,"Lượng tiêu thụ các chất HCFC tại Việt Nam giảm mạnh do áp dụng biện pháp quản lý hạn ngạch, sẽ dừng nhập khẩu vào năm 2040, theo Cục Biến đổi khí hậu."
Chính phủ Đức thua kiện hai tổ chức môi trường,https://vnexpress.net/chinh-phu-duc-thua-kien-hai-to-chuc-moi-truong-4683290.html,"Chính phủ Đức thua trong vụ kiện do hai nhóm môi trường khởi xướng, do không đạt mục tiêu giảm phát thải trong lĩnh vực giao thông và xây dựng."
Nguy cơ chiến tranh thương mại khi Mỹ rút khỏi hiệp định chống biến đổi khí hậu,https://vnexpress.net/nguy-co-chien-tranh-thuong-mai-khi-my-rut-khoi-hiep-dinh-chong-bien-doi-khi-hau-3593850.html,Giới chuyên gia cho rằng các nước khác có thể trả đũa bằng cách áp thuế nhập khẩu lên hàng hóa Mỹ có giá rẻ hơn.
Venezuela trở thành quốc gia đầu tiên mất tất cả sông băng,https://vnexpress.net/venezuela-tro-thanh-quoc-gia-dau-tien-mat-tat-ca-song-bang-4743789.html,"Venezuela từng có 6 sông băng rộng 1.000 km2 vào năm 1910, nhưng chúng nhanh chóng trở thành những vùng băng nhỏ không đủ tiêu chuẩn xếp loại sông băng."
Cấu trúc chìm 'trồng đảo' giữa biển,https://vnexpress.net/cau-truc-chim-trong-dao-giua-bien-4642134.html,"Hệ thống dẫn cát tích tụ của MIT có thể tạo ra những quần đảo mới theo thời gian, giải quyết vấn đề nước biển dâng cao và ảnh hưởng của bão."
5 sự kiện đại tuyệt chủng lớn nhất trong lịch sử Trái Đất,https://vnexpress.net/5-su-kien-dai-tuyet-chung-lon-nhat-trong-lich-su-trai-dat-4870171.html,"Trong hơn 4,5 tỷ năm, núi lửa, tiểu hành tinh và biến đổi khí hậu đã xóa sổ hàng triệu loài trên Trái Đất."
Bangladesh sơ tán hàng trăm nghìn người trước bão,https://vnexpress.net/bangladesh-so-tan-hang-tram-nghin-nguoi-truoc-bao-4527362.html,Chính quyền Bangladesh hôm nay sơ tán hàng trăm nghìn người trước bão Sitrang dự kiến đổ bộ vào miền nam sáng mai.
Ngày càng nhiều nạn nhân của biến đổi khí hậu,https://vnexpress.net/ngay-cang-nhieu-nan-nhan-cua-bien-doi-khi-hau-2109725.html,"Chết vì nóng, vì bệnh dịch, vì ô nhiễm không khí - trong tương lai sẽ có thêm nhiều nạn nhân của biến đổi khí hậu toàn cầu. Đó là kết quả của một nghiên cứu do Bộ Môi trường Mỹ thực hiện.>Một ngôi làng kiện cả thế giới"
Bão Nalgae khiến 72 người chết ở Philippines,https://vnexpress.net/bao-nalgae-khien-72-nguoi-chet-o-philippines-4529476.html,"Bão Nalgae đổ bộ đảo chính Philippines sáng 29/10, sau khi gây lũ quét và lở đất khiến ít nhất 72 người chết, hàng chục người bị thương."
Pháp cho vay 20 triệu euro ứng phó với biến đổi khí hậu,https://vnexpress.net/phap-cho-vay-20-trieu-euro-ung-pho-voi-bien-doi-khi-hau-3087866.html,Pháp và Việt Nam vừa ký thỏa ước tín dụng cho khoản vay trị giá 20 triệu euro trong chương trình hỗ trợ ứng phó với biến đổi khí hậu.
3.000 tỷ đồng cho các dự án ứng phó biến đổi khí hậu,https://vnexpress.net/3-000-ty-dong-cho-cac-du-an-ung-pho-bien-doi-khi-hau-3085858.html,"Theo quyết định của Thủ tướng Nguyễn Tấn Dũng, 3.000 tỷ đồng sẽ được dùng tập trung cho các dự án trồng rừng ngập mặn ven biển, rừng phòng hộ đầu nguồn, dự án đê biển xung yếu nhằm ứng phó với biến đổi khí hậu."
Việt Nam cam kết đẩy mạnh thích ứng biến đổi khí hậu,https://vnexpress.net/viet-nam-cam-ket-day-manh-thich-ung-bien-doi-khi-hau-3084218.html,Phó thủ tướng Phạm Bình Minh khi tham dự Hội nghị Thượng đỉnh về biến đổi khí hậu của Liên Hợp Quốc (LHQ) hôm qua nhấn mạnh Việt Nam luôn ưu tiên các hoạt động thích ứng với biến đổi khí hậu.
Lý Băng Băng phát biểu tại Hội nghị biến đổi khí hậu,https://vnexpress.net/ly-bang-bang-phat-bieu-tai-hoi-nghi-bien-doi-khi-hau-3083886.html,"Diễn viên có bài phát biểu bằng tiếng Anh, thể hiện sự quan tâm tới vấn đề bảo vệ môi trường tại trụ sở Liên hợp quốc."
Lý Băng Băng phát biểu tại Hội nghị biến đổi khí hậu,https://video.vnexpress.net/video/giai-tri/ly-bang-bang-phat-bieu-tai-hoi-nghi-bien-doi-khi-hau-3083862.html,Tải ứng dụngApp store
Tổng thư ký LHQ Ban Ki-moon tham gia tuần hành vì biến đổi khí hậu,https://video.vnexpress.net/the-gioi/tong-thu-ky-lhq-ban-ki-moon-tham-gia-tuan-hanh-vi-bien-doi-khi-hau-3083177.html,Tải ứng dụngApp store
Tuần hành vì biến đổi khí hậu trên khắp thế giới,https://vnexpress.net/tuan-hanh-vi-bien-doi-khi-hau-tren-khap-the-gioi-3083083.html,"Người dân khắp thế giới hôm qua tổ chức tuần hành nhằm kêu gọi  bảo vệ Trái Đất và chống biến đổi khí hậu toàn cầu, ngay trước thềm Hội nghị thượng đỉnh biến đổi khí hậu diễn ra vào ngày mai."
Tổng thư ký LHQ kêu gọi hợp sức chống biến đổi khí hậu,https://vnexpress.net/tong-thu-ky-lhq-keu-goi-hop-suc-chong-bien-doi-khi-hau-3083863.html,"Tổng thư ký Liên Hợp Quốc (LHQ) Ban Ki-moon mô tả tình hình biến đổi khí hậu trên thế giới hiện nay là một ""vấn đề hạn chế"" của thời đại, đồng thời kêu gọi các nhà lãnh đạo thế giới cùng hợp sức thực hiện mục tiêu giảm phát thải khí nhà kính."
